place_name,place_id,categories,number,rating,address,lat,lng,photos,tourist,museum,amusement_park,natural,tour,zoo,photo_reference,photo_url
Potter's Wax Museum,ChIJL7Ium5Yn5IgRJB0LWSt10rg,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1400,4.5,"31 Orange St, St. Augustine, FL 32084, United States",29.897551500000002,-81.31491190000001,"[{'height': 1374, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101650799038965999303"">Potter&#39;s Wax Museum</a>'], 'photo_reference': 'CmRaAAAAw6nGJELGOYlYWOO17H0bDedyccitD_WggLaMhm_Yz_g0kNkKrT763ZRUcW0eRPC0nIs_U-s_V82wW6whO7ZdLOdzt2L2mmdlINdbwiKMou3sj-XbfFNGBcTmDByjg4w4EhD2pr9eYeEb8OxLaR4ZMdRyGhQAKwEDXXPy_oEtKTNF04wiJUjj4Q', 'width': 2048}]",1,1,1,0,0,0,CmRaAAAAw6nGJELGOYlYWOO17H0bDedyccitD_WggLaMhm_Yz_g0kNkKrT763ZRUcW0eRPC0nIs_U-s_V82wW6whO7ZdLOdzt2L2mmdlINdbwiKMou3sj-XbfFNGBcTmDByjg4w4EhD2pr9eYeEb8OxLaR4ZMdRyGhQAKwEDXXPy_oEtKTNF04wiJUjj4Q,https://lh3.googleusercontent.com/p/AF1QipOwyMJ46HaXf1_lnafUDyvWGxH-aphoJaspQir3=s1600-w500-h500
Ripley's Believe It or Not!,ChIJJSDL7L4n5IgR56CZiERtCPE,"['tourist_attraction', 'point_of_interest', 'establishment']",5145,4.4,"19 San Marco Ave, St. Augustine, FL 32084, United States",29.899620000000002,-81.3136085,"[{'height': 1784, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100646063250263854658"">Sissi Albarracin</a>'], 'photo_reference': 'CmRaAAAA-z1d_IYYVgw-H-BRi7RUodlPiVZppARjFBrh2R1OU8mvp0v3jY-Jw0pRib2XjPWuGPZgWYDplhybPl3iu5qptyRFgNBvHjm8OWzgWRonfReYlyY-thSRFL6wzCvczxI2EhAik8zXet7nkLj-b4J3w-eJGhT8Yjy09ocGZGixaFvK938q7QyteQ', 'width': 2957}]",1,0,1,0,0,0,CmRaAAAA-z1d_IYYVgw-H-BRi7RUodlPiVZppARjFBrh2R1OU8mvp0v3jY-Jw0pRib2XjPWuGPZgWYDplhybPl3iu5qptyRFgNBvHjm8OWzgWRonfReYlyY-thSRFL6wzCvczxI2EhAik8zXet7nkLj-b4J3w-eJGhT8Yjy09ocGZGixaFvK938q7QyteQ,https://lh3.googleusercontent.com/p/AF1QipPSLXjfHRPQNNKc6Kb_m2w6QfK96rwvEF2Zj1Cf=s1600-w500-h500
Mission Nombre de Dios Museum,ChIJ_4lN7bgn5IgRqfM8h9dNM7I,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",150,4.8,"89 A1A Scenic and Historic Coastal Byway, St. Augustine, FL 32084, United States",29.903781300000002,-81.3163692,"[{'height': 3864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102510966159179847986"">A M</a>'], 'photo_reference': 'CmRaAAAAx549l9U4z5V4qHKaq6Upz-ljBWsAn0unovjZc7D7M_dRxZzo0FrKODeihwGQLlioStd9BnMu4Fd4aEpaolvd8dvMkE-iLdY5CPNRF1fHjPHLb39lmfl_grvB660AvsK7EhBi57VgohC7xZGkDq3GTkzOGhRwMkrRLNqJecMEY07Gqw_pvEO7aQ', 'width': 5152}]",1,1,1,0,0,0,CmRaAAAAx549l9U4z5V4qHKaq6Upz-ljBWsAn0unovjZc7D7M_dRxZzo0FrKODeihwGQLlioStd9BnMu4Fd4aEpaolvd8dvMkE-iLdY5CPNRF1fHjPHLb39lmfl_grvB660AvsK7EhBi57VgohC7xZGkDq3GTkzOGhRwMkrRLNqJecMEY07Gqw_pvEO7aQ,https://lh3.googleusercontent.com/p/AF1QipOPMnb7_-25AFVA2VwMS1cCu3RTFxUgOMhli94A=s1600-w500-h500
Old Town Trolley Welcome Center US-1,ChIJR9a5g8gn5IgRlI86I-9MVRo,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",112,4.5,"1305 N Ponce De Leon Blvd, St. Augustine, FL 32084, United States",29.903993300000003,-81.321208,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102627520472887717864"">Nadiya Wan</a>'], 'photo_reference': 'CmRaAAAA47xzwGooB2l5slT30FdkSYsjuRHZ0DM3iD2yNwQVQRUuOdc8s4QoZw-HaGa3ZVnCVUm2nmSFOZSg1SL_eiMx6dixlBVoHtNvwYW9IY7beH5Y-lNuX3axFyuLGIx3ZN-zEhC7rfL8MVFKpdAY483zbxfUGhTgNk2JdXYLsabLmX6Pc8SrGX6VGA', 'width': 4032}]",1,0,1,0,1,0,CmRaAAAA47xzwGooB2l5slT30FdkSYsjuRHZ0DM3iD2yNwQVQRUuOdc8s4QoZw-HaGa3ZVnCVUm2nmSFOZSg1SL_eiMx6dixlBVoHtNvwYW9IY7beH5Y-lNuX3axFyuLGIx3ZN-zEhC7rfL8MVFKpdAY483zbxfUGhTgNk2JdXYLsabLmX6Pc8SrGX6VGA,https://lh3.googleusercontent.com/p/AF1QipNbgbnJtn0QHF3x-yfBEUcNE1LCuwedq7AT6Nox=s1600-w500-h500
Ponce de Leon's Fountain of Youth Archaeological Park,ChIJ411Zhrcn5IgRYE_XYdj5Hbs,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",3076,4.5,"11 Magnolia Ave, St. Augustine, FL 32084, United States",29.906944399999997,-81.315,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110268599801207263303"">Marisol Arellano</a>'], 'photo_reference': 'CmRaAAAAF_PS8sMAdGYKBlmLJ82rNhTrKtCeGyQQG3srx_xV7_YG2SNDY36y5SvN35V3QtN2JsCURl53El4NcOERPtkhRjEe2VdcP5E64qHnD2aM4pxsdlt8_xS3P5vFTi8smYhOEhBKh-CXjQQiAwQpgZ5hGB2yGhTAvjEgCHHG1Sc5ti_Zf3uYk5q4mg', 'width': 3024}]",1,0,1,1,0,0,CmRaAAAAF_PS8sMAdGYKBlmLJ82rNhTrKtCeGyQQG3srx_xV7_YG2SNDY36y5SvN35V3QtN2JsCURl53El4NcOERPtkhRjEe2VdcP5E64qHnD2aM4pxsdlt8_xS3P5vFTi8smYhOEhBKh-CXjQQiAwQpgZ5hGB2yGhTAvjEgCHHG1Sc5ti_Zf3uYk5q4mg,https://lh3.googleusercontent.com/p/AF1QipOhOMPQ7rPqmu46h2TfsQmtYMCFROvRYDdRP-7J=s1600-w500-h500
Oldest Store Museum Experience,ChIJJYEZDMgn5IgR0Q0f_CJp07w,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",60,4.1,"161 San Marco Ave, St. Augustine, FL 32084, United States",29.907842900000002,-81.3190014,"[{'height': 798, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103650033918699088545"">Algirdas Ciuplys</a>'], 'photo_reference': 'CmRaAAAA19mENPbKoXjlsKiOu8OOXz_E4rX8Whq28ozvo_-uZwC5Pogtho1n2wT2xdQ8aZhGv2cOFns--f5Z1mJsUfFOmIecF8Naxb5VXRCDRxkF1NBqkaLiKjlsAzf_kPaiGieKEhBjiuXYTrM4TyrVElwmhBHqGhT95MNW-rBIIUGVWlGTi4ndIN9gjg', 'width': 665}]",1,1,1,0,0,0,CmRaAAAA19mENPbKoXjlsKiOu8OOXz_E4rX8Whq28ozvo_-uZwC5Pogtho1n2wT2xdQ8aZhGv2cOFns--f5Z1mJsUfFOmIecF8Naxb5VXRCDRxkF1NBqkaLiKjlsAzf_kPaiGieKEhBjiuXYTrM4TyrVElwmhBHqGhT95MNW-rBIIUGVWlGTi4ndIN9gjg,https://lh3.googleusercontent.com/p/AF1QipPBLnc6NBQ8K5MY6m93LKRRCvgWBsU4LiKTUr7f=s1600-w500-h500
Old Jail,ChIJgW0dDsgn5IgRCD4brXWf9IE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2897,4.5,"167 San Marco Ave, St. Augustine, FL 32084, United States",29.908013,-81.318612,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111736521441250708325"">Nancy Maxwell</a>'], 'photo_reference': 'CmRaAAAACp5eH6KnHtB4__iZHBxVdcOLDC28qD6INdXvC3wCeG7vOcrSMRzl-4O7H-Nr8kZoVE7Z20vZWLdotuXBFcZAckmCoeZL_cZvpyZL3mdo28I4oiSAIHTiQc3OoUbxWYkPEhB3QlpGZist39F4u-akLEF6GhRJ7MvKRmMHl308OF99W0HIropetg', 'width': 5312}]",1,1,1,0,0,0,CmRaAAAACp5eH6KnHtB4__iZHBxVdcOLDC28qD6INdXvC3wCeG7vOcrSMRzl-4O7H-Nr8kZoVE7Z20vZWLdotuXBFcZAckmCoeZL_cZvpyZL3mdo28I4oiSAIHTiQc3OoUbxWYkPEhB3QlpGZist39F4u-akLEF6GhRJ7MvKRmMHl308OF99W0HIropetg,https://lh3.googleusercontent.com/p/AF1QipOiQ5SDF1drwsS_sfE_uvBOSH8z8BYki-RMzMnN=s1600-w500-h500
Florida Heritage Museum,ChIJBxIdDsgn5IgR3K_onNdbljA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",9,4.0,"167 San Marco Ave, St. Augustine, FL 32084, United States",29.908123,-81.318917,"[{'height': 631, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103650033918699088545"">Algirdas Ciuplys</a>'], 'photo_reference': 'CmRaAAAAXoqjMaPZPNluieXVjkCleTNFFYgLFuCc40HXYEKGLek0eqwrgGohrZufI8QCJjWcj1ov581H8eckUGrD9WZCldlPl9ZJfm2OjjSktP9kk_MOP4A8bK-GImnxYoc8AN1MEhC8ZAdgFIYrQ37624n8oguSGhSO9A0Ma9GwNQ5h4iXF22zefehpmw', 'width': 988}]",1,1,1,0,0,0,CmRaAAAAXoqjMaPZPNluieXVjkCleTNFFYgLFuCc40HXYEKGLek0eqwrgGohrZufI8QCJjWcj1ov581H8eckUGrD9WZCldlPl9ZJfm2OjjSktP9kk_MOP4A8bK-GImnxYoc8AN1MEhC8ZAdgFIYrQ37624n8oguSGhSO9A0Ma9GwNQ5h4iXF22zefehpmw,https://lh3.googleusercontent.com/p/AF1QipMWUM8Aw_HNxgpNUhHfAwWylfCBu3uJGsIk5iu1=s1600-w500-h500
St. Augustine History Museum,ChIJ81OgGsgn5IgR7IQCrh8iVb4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",79,4.1,"11 Estey St, St. Augustine, FL 32084, United States",29.908187899999994,-81.31861440000002,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103886253009392031030"">Jamie Welch</a>'], 'photo_reference': 'CmRaAAAA5Vyk_Rkv8A4W9NlCAA2o2cr99D-1mVEeePHVUTuBb0iBQihlcl44Cy2MqUlU8JOc2ATTcyZSAt54yVDHQ9oDzxpnQfeOZfFqzTmTialQ1qoiBoXzyyeIEwPtQCrlWlvpEhCu7knJzFeGOr-oz8mVLpR9GhRZ5Kc47iU-xbKG_zW3LygQlMc3kA', 'width': 4032}]",1,1,1,0,0,0,CmRaAAAA5Vyk_Rkv8A4W9NlCAA2o2cr99D-1mVEeePHVUTuBb0iBQihlcl44Cy2MqUlU8JOc2ATTcyZSAt54yVDHQ9oDzxpnQfeOZfFqzTmTialQ1qoiBoXzyyeIEwPtQCrlWlvpEhCu7knJzFeGOr-oz8mVLpR9GhRZ5Kc47iU-xbKG_zW3LygQlMc3kA,https://lh3.googleusercontent.com/p/AF1QipNZayBOW7GN4eXcEFsJPPn06SdHBsvGGW4IR7Ry=s1600-w500-h500
Red Train Tours,ChIJB_zgY8gn5IgRwjksoqkjZBg,"['travel_agency', 'point_of_interest', 'establishment']",494,4.5,"170 San Marco Ave, St. Augustine, FL 32084, United States",29.9085006,-81.3203633,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116208620940456365245"">Christen J</a>'], 'photo_reference': 'CmRaAAAAYsNWK72xEEZS4vwnnMTmatjerKXZjDIlXTkaqgYwjJM2tO77uHxEsnjNXOrNXA7mhJLw2_t-AbCiBkUR7JRzI4V7Wm9VcHRnxRSQoNSTadWproMwvxDUJRU5WU_6A7W-EhDP6PVPl3feR6lEfqoYGpXFGhRWP-WhJcDlNFr7AAKFUflL4ZoJWA', 'width': 3024}]",0,0,0,0,1,0,CmRaAAAAYsNWK72xEEZS4vwnnMTmatjerKXZjDIlXTkaqgYwjJM2tO77uHxEsnjNXOrNXA7mhJLw2_t-AbCiBkUR7JRzI4V7Wm9VcHRnxRSQoNSTadWproMwvxDUJRU5WU_6A7W-EhDP6PVPl3feR6lEfqoYGpXFGhRWP-WhJcDlNFr7AAKFUflL4ZoJWA,https://lh3.googleusercontent.com/p/AF1QipP8vIfuMB8-k60Fx7XQYGzCcOa9OG9Ec_r_rRpr=s1600-w500-h500
St. Augustine Aquarium,ChIJuevm3qQp5IgRZWvbQurHE8k,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",1021,3.7,"2045 FL-16, St. Augustine, FL 32084, United States",29.9137788,-81.3978741,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115268782230956169705"">Bethany Henrich</a>'], 'photo_reference': 'CmRaAAAAZz2GyD6OB-nHlyqslAEcS_sUdjizzyejemmA1sRTylyMQXO9Ihwg09XSM19LcNa_0u0KVch5Ybzf59wFWB-W1H2FewIHqL8BXQ4Z3QWD8KB4hEwpsbVqdmefof3CyIcnEhC1xkPDTWcqnzRwPIxJogSFGhS0QozzRSMgtbTjuvF63cMzJ1a58A', 'width': 4032}]",1,0,1,0,0,1,CmRaAAAAZz2GyD6OB-nHlyqslAEcS_sUdjizzyejemmA1sRTylyMQXO9Ihwg09XSM19LcNa_0u0KVch5Ybzf59wFWB-W1H2FewIHqL8BXQ4Z3QWD8KB4hEwpsbVqdmefof3CyIcnEhC1xkPDTWcqnzRwPIxJogSFGhS0QozzRSMgtbTjuvF63cMzJ1a58A,https://lh3.googleusercontent.com/p/AF1QipMoLywyHcQ2QORUFaO3vIdrT7DssGlZzft9XZ13=s1600-w500-h500
ZIPStream’s Castaway Canopy Zip Line Adventure,ChIJs9LZ36Qp5IgR4i_WAXAPwnQ,"['tourist_attraction', 'point_of_interest', 'establishment']",103,4.9,"0813 2045-B, FL-16, St. Augustine, FL 32084, United States",29.913812,-81.3981347,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114220096254823243082"">ZipStream&#39;s Castaway Canopy Adventure</a>'], 'photo_reference': 'CmRaAAAAM2OzMn0OyOciiemS66kp4dwGgX4XVs6kEVKEWDSu4xNjytVgTen0Svd9vkehvlmlpaITOXCQOwBHaU3IaJFZh5v_F0jV56RnimNUSC9pSEkEucEhwUoa2gV8MIk7oiL9EhDa9LtPH5XXQDOuNorDE6zAGhRGDv58IR9fqxuy2WlX_sq0fmF2PQ', 'width': 1280}]",1,0,1,0,0,0,CmRaAAAAM2OzMn0OyOciiemS66kp4dwGgX4XVs6kEVKEWDSu4xNjytVgTen0Svd9vkehvlmlpaITOXCQOwBHaU3IaJFZh5v_F0jV56RnimNUSC9pSEkEucEhwUoa2gV8MIk7oiL9EhDa9LtPH5XXQDOuNorDE6zAGhRGDv58IR9fqxuy2WlX_sq0fmF2PQ,https://lh3.googleusercontent.com/p/AF1QipN5GTlnmJKyIYcZhHJBKhCvmYNlbonKcKRjsV6U=s1600-w500-h500
St. Augustine Wild Reserve,ChIJDScvUTQr5IgRKky9tLpgec0,"['tourist_attraction', 'point_of_interest', 'establishment']",280,4.8,"5190 Farm Creek Rd, St. Augustine, FL 32092, United States",29.951107,-81.51263399999999,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118280293264351656443"">Brittany Seibold</a>'], 'photo_reference': 'CmRaAAAAN4Gv4qFXMDkOrVUIDBlTlvop0i3ALRiUBn9YC_o5-KavC85paDgCBC2I4O0PXR8nVWENuO9OoT50yIL5xw8fwhHXBy2cJSJLMythywWv13mXVZ2hfKLGVZyv1BTjZWuOEhB4F57aQKWo1cxEUhyOu6ccGhR2GtHNE1WKkSuJ896omoBx5qJf7A', 'width': 3024}]",1,0,1,0,0,0,CmRaAAAAN4Gv4qFXMDkOrVUIDBlTlvop0i3ALRiUBn9YC_o5-KavC85paDgCBC2I4O0PXR8nVWENuO9OoT50yIL5xw8fwhHXBy2cJSJLMythywWv13mXVZ2hfKLGVZyv1BTjZWuOEhB4F57aQKWo1cxEUhyOu6ccGhR2GtHNE1WKkSuJ896omoBx5qJf7A,https://lh3.googleusercontent.com/p/AF1QipPP2SHHBip6NTzvCa6NyLmN2ygf36n-JfS97sV_=s1600-w500-h500
World Golf Hall of Fame,ChIJiWf7ImIs5IgRIpQjzVwrGHM,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",616,4.6,"1 World Golf Pl, St. Augustine, FL 32092, United States",29.991336999999998,-81.470318,"[{'height': 1644, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117526391082194005631"">World Golf Hall of Fame</a>'], 'photo_reference': 'CmRaAAAAonQkbe6HxVbnanhDMdsyXgIVCBHvS-uTw-uwJ_HFwaBpwUTIckNPh7UEUeAPdAnqmocLnHdSrN0JFx_0tZ2Ubbz6L_1ruOsZaWvMytAtgl634wnTiwVpAXnb9SQLGtxMEhDrcDh23qulFcs3_hW6IPKBGhRDN9VbDKZjjuvHuPPt4FEZWRglkA', 'width': 2048}]",1,1,1,0,0,0,CmRaAAAAonQkbe6HxVbnanhDMdsyXgIVCBHvS-uTw-uwJ_HFwaBpwUTIckNPh7UEUeAPdAnqmocLnHdSrN0JFx_0tZ2Ubbz6L_1ruOsZaWvMytAtgl634wnTiwVpAXnb9SQLGtxMEhDrcDh23qulFcs3_hW6IPKBGhRDN9VbDKZjjuvHuPPt4FEZWRglkA,https://lh3.googleusercontent.com/p/AF1QipOhS-ly79BVo_OUUpdSFzQ5Su8HWAnZsSqzgsZQ=s1600-w500-h500
Gulf Specimen Aquarium,ChIJXWdXMZp964gRdZD8pGlCBhs,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",586,4.7,"222 Clark Dr, Panacea, FL 32346, United States",30.023185100000003,-84.38730229999999,"[{'height': 333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117139658481032420352"">Gulf Specimen Aquarium</a>'], 'photo_reference': 'CmRaAAAA15jNMmMHxIzWZtz7AHM72BA9h6tRL4ppPVUcYycXTJ_9hvH9XOC-MKxSQoHVm_VtCmEdpGDUnaf4xqdN6sBv68yQHJLy3WmRgObkzW7SdR_u54rdauMs_XCn7oTz6GSWEhB3kybwWyQ4A88-iAai42efGhQo8svVWK6UXAQkvvENaJiQ7QXBHg', 'width': 592}]",1,0,1,0,0,1,CmRaAAAA15jNMmMHxIzWZtz7AHM72BA9h6tRL4ppPVUcYycXTJ_9hvH9XOC-MKxSQoHVm_VtCmEdpGDUnaf4xqdN6sBv68yQHJLy3WmRgObkzW7SdR_u54rdauMs_XCn7oTz6GSWEhB3kybwWyQ4A88-iAai42efGhQo8svVWK6UXAQkvvENaJiQ7QXBHg,https://lh3.googleusercontent.com/p/AF1QipNzT6DeS7oUX53ly7sgIIC4SjQWtRRrGPVXjBNg=s1600-w500-h333
Sopchoppy Depot & History center,ChIJOcm__Zmd7IgR83nvNnfDZUk,"['museum', 'point_of_interest', 'establishment']",2,5.0,"34 Railroad Ave, Sopchoppy, FL 32358, United States",30.0615626,-84.490667,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107976103848993188626"">Thais Oliveira</a>'], 'photo_reference': 'CmRZAAAAVaPZBQiAlBW2ucVYNtUVy5SFaUJFpWCuOZ59Bzjt2poiiT2Bp1Qs4ZxOLRZTeLWqybyt5dLlxveHmpGoz50EO5EBuy9UGaxxONmcuSQz4JKc478R2Fkcv9IbImvla6n_EhD3L-tve_B0CF75BUAcVyVkGhQ-O5UAt14FJylKaMl9wtpBt4F4gw', 'width': 1440}]",0,1,0,0,0,0,CmRZAAAAVaPZBQiAlBW2ucVYNtUVy5SFaUJFpWCuOZ59Bzjt2poiiT2Bp1Qs4ZxOLRZTeLWqybyt5dLlxveHmpGoz50EO5EBuy9UGaxxONmcuSQz4JKc478R2Fkcv9IbImvla6n_EhD3L-tve_B0CF75BUAcVyVkGhQ-O5UAt14FJylKaMl9wtpBt4F4gw,https://lh3.googleusercontent.com/p/AF1QipMMGq-SDJrEijZZCeZ-e7DG4ml4aLMOagYDMZo=s1600-w500-h500
Forest Capital State Museum,ChIJTTdYMS2q7ogRT7X-Zy_GwuU,"['museum', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",153,4.4,"204 Forest Park Dr, Perry, FL 32348, United States",30.080304499999997,-83.5686923,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114655258047800455364"">Linda Huffman</a>'], 'photo_reference': 'CmRaAAAA2AqNBcfcl5fWlc-R02aEk5MWMt6keklw_aA4u1k5dRTKnpJydxOYgdYwVpJotys5GhyVTX2AWevMMPm9xVMD3ln8Gc2JlrGS0uv2XIkIhJMBAzxG6UtSmhS-rMqYM0lgEhA6kjHttmJQUlAd0S7pW4ojGhQtCrNoi1VxEfoXnRZnYLf9ios7Sg', 'width': 2160}]",1,1,1,1,0,0,CmRaAAAA2AqNBcfcl5fWlc-R02aEk5MWMt6keklw_aA4u1k5dRTKnpJydxOYgdYwVpJotys5GhyVTX2AWevMMPm9xVMD3ln8Gc2JlrGS0uv2XIkIhJMBAzxG6UtSmhS-rMqYM0lgEhA6kjHttmJQUlAd0S7pW4ojGhQtCrNoi1VxEfoXnRZnYLf9ios7Sg,https://lh3.googleusercontent.com/p/AF1QipMGdHovDFgcUn1j_eXoyxSnyZVGjaZRc3Xb6JoC=s1600-w500-h500
Aucilla boat ramp,ChIJpepDKYFz7IgRX5blhBPMUTs,"['point_of_interest', 'establishment']",13,4.6,"23970 Mandalay Rd, Lamont, FL 32336, United States",30.116708199999998,-83.9793296,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109285888460792353146"">James Coniglio</a>'], 'photo_reference': 'CmRaAAAAonJaRbWMofdQkIpA2tO8f2d3m3dQoAa2Wu2_bMg26O7jyWTx_pvzKfjYV2uCHGpw8QSxDLQ4p1yEYVtPzKr9iQ7MZEYLLfHvkf7zHCF2KdELOzd4B3Mo7s0lTwt16CvaEhAyswYThjZ5j8xWqXP1-FGVGhRWTgTlBzQjapKOJZXfdkTdzNvu1A', 'width': 4032}]",0,0,0,0,0,0,CmRaAAAAonJaRbWMofdQkIpA2tO8f2d3m3dQoAa2Wu2_bMg26O7jyWTx_pvzKfjYV2uCHGpw8QSxDLQ4p1yEYVtPzKr9iQ7MZEYLLfHvkf7zHCF2KdELOzd4B3Mo7s0lTwt16CvaEhAyswYThjZ5j8xWqXP1-FGVGhRWTgTlBzQjapKOJZXfdkTdzNvu1A,https://lh3.googleusercontent.com/p/AF1QipOUL0-NHRSTtufZrX5lYZaMw0aHk5xrINDKVxqV=s1600-w500-h500
Sea Screamer,ChIJP4K43EeGk4gR1dnV9tEUEnQ,"['travel_agency', 'point_of_interest', 'establishment']",709,4.9,"3605 Thomas Dr, Panama City, FL 32408, United States",30.1455907,-85.74877459999999,"[{'height': 1346, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108289382747905747090"">Sea Screamer</a>'], 'photo_reference': 'CmRaAAAAoS5rru0G28nYs2ly8xmjLaPkVlzvX_U8F1Izq5K_fD-tV4NKYKTv8OswBI7Klww8TaMRiJW0HY_i5_kt9Wiz_u9yz-WbuKfKhc0OeSebJ-JpngNlJ-JPF68qCYHUIe1KEhC9U197YEG8y3YGchPWAkcrGhRaUjUE-Cp91NvEQNuAzA1LFkrDZA', 'width': 2030}]",0,0,0,0,1,0,CmRaAAAAoS5rru0G28nYs2ly8xmjLaPkVlzvX_U8F1Izq5K_fD-tV4NKYKTv8OswBI7Klww8TaMRiJW0HY_i5_kt9Wiz_u9yz-WbuKfKhc0OeSebJ-JpngNlJ-JPF68qCYHUIe1KEhC9U197YEG8y3YGchPWAkcrGhRaUjUE-Cp91NvEQNuAzA1LFkrDZA,https://lh3.googleusercontent.com/p/AF1QipNqBqbqgvI1tKDGnacVBaingg7dgx05xw84pSOw=s1600-w500-h500
Mandarin Museum and Historical Society,ChIJaUBCk9XO5YgRaL9DU1Le-J8,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",102,4.7,"11964 Mandarin Rd, Jacksonville, FL 32223, United States",30.1652911,-81.6463985,"[{'height': 375, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114970055800125399318"">A Google User</a>'], 'photo_reference': 'CmRaAAAArxZ7I-XcKC24CgW7MLGr-Iziv0s0fYQ8c4HuZDAU9wr_Y5JntDvWfiidE6hjMa4rQ-tIk-0bpQe4Ej-bSfiBCNKsFdb1EMSOcSfuLz4et3rTmlXYxS8NTGpXKKLufs2KEhCQcRnm3fMmmBjDR-oNiVMPGhRX6iFCM1PcDo4JVG-stDBuBlBmVg', 'width': 500}]",1,1,1,0,0,0,CmRaAAAArxZ7I-XcKC24CgW7MLGr-Iziv0s0fYQ8c4HuZDAU9wr_Y5JntDvWfiidE6hjMa4rQ-tIk-0bpQe4Ej-bSfiBCNKsFdb1EMSOcSfuLz4et3rTmlXYxS8NTGpXKKLufs2KEhCQcRnm3fMmmBjDR-oNiVMPGhRX6iFCM1PcDo4JVG-stDBuBlBmVg,https://lh3.googleusercontent.com/p/AF1QipOnNNIInNQRUvpMHCv-X0uzG8k9tiYubJY3vn3b=s1600-w500-h375
Race City,ChIJ0Z0Ax82Ik4gRvI0IL_Iw37A,"['amusement_park', 'point_of_interest', 'establishment']",1273,4.1,"9523 Front Beach Rd, Panama City Beach, FL 32407, United States",30.1788997,-85.79409179999999,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116996272188131409035"">Ascension505</a>'], 'photo_reference': 'CmRaAAAAsjrNgSI_AshNqREGy9Bo6jIqaNjyUb71I8FvFpoLFzOV7PpDlUj2TDFtdtNnR20iXH94NkPTuIQrx6O2igiIy0n6PpJGLZ2WiRj3IVQbdVaOpvgnncBlQ9OIXIXatx00EhDjqz02Gwg7L-gFQxdMuLyaGhRh0_4QxxJlz0UlnHuK-ixWw745jA', 'width': 4048}]",0,0,0,0,0,0,CmRaAAAAsjrNgSI_AshNqREGy9Bo6jIqaNjyUb71I8FvFpoLFzOV7PpDlUj2TDFtdtNnR20iXH94NkPTuIQrx6O2igiIy0n6PpJGLZ2WiRj3IVQbdVaOpvgnncBlQ9OIXIXatx00EhDjqz02Gwg7L-gFQxdMuLyaGhRh0_4QxxJlz0UlnHuK-ixWw745jA,https://lh3.googleusercontent.com/p/AF1QipMaIOvp60_VKHJ4X6EjWlz_UnUJCgZeA6s1M9LV=s1600-w500-h500
